idfactoid,idimplantation,usual_name,caracteristique,caracNew,modAgreg,modalite,fklinked_implantation,linked_implantation_name,date_start_min,date_start_max,date_stop_min,date_stop_max,lat,lng,location_granularity,Diocese,date_startC,date_stopC,DureeFact
40842,1724,"Haaltert, Saint-Géry",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,NA,NA,50.901891,4.0055896,precise,Cambrai,NA,NA,NA
40843,1724,"Haaltert, Saint-Géry",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,1024,1025,50.901891,4.0055896,precise,Cambrai,NA,1024.5,NA
40844,1724,"Haaltert, Saint-Géry",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1046,1046,1800,1800,50.901891,4.0055896,precise,Cambrai,1046,1800,754
40845,1725,"Hautmont, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1015,1016,1800,1800,50.246997,3.91708,rue,Cambrai,1015.5,1800,784.5
40846,1725,"Hautmont, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,900,1000,50.246997,3.91708,rue,Cambrai,NA,950,NA
40847,1725,"Hautmont, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,900,1000,1015,1016,50.246997,3.91708,rue,Cambrai,950,1015.5,65.5
40848,1726,"Liedekerke, Notre-Dame-Sainte-Trinité",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,NA,NA,NA,NA,50.86891,4.08729,rue,Cambrai,NA,NA,NA
40849,1726,"Liedekerke, Notre-Dame-Sainte-Trinité",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1091,1091,1800,1800,50.86891,4.08729,rue,Cambrai,1091,1800,709
40850,1727,"Leuze-en-Hainaut, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,1797,1797,50.597079,3.622594,rue,Cambrai,NA,1797,NA
40851,1727,"Leuze-en-Hainaut, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1797,1797,50.597079,3.622594,rue,Cambrai,NA,1797,NA
40852,1728,"Herentals, Sainte-Waudru",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1366,1366,1800,1800,51.1758167,4.8366364,precise,Cambrai,1366,1800,434
40853,1729,"Dompierre-sur-Helpe, Vocable inconnu",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1162,1163,1800,1800,50.137073459,3.8873264305,precise,Cambrai,1162.5,1800,637.5
40854,1729,"Dompierre-sur-Helpe, Vocable inconnu",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1023,1026,1162,1163,50.137073459,3.8873264305,precise,Cambrai,1024.5,1162.5,138
40855,1730,"Lier, Saint-Gommaire",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1092,1092,1797,1797,51.129528,4.5741947,precise,Cambrai,1092,1797,705
40856,1731,"Liessies, Saint-Lambert",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,50.117999,4.082614,rue,Cambrai,NA,NA,NA
40857,1731,"Liessies, Saint-Lambert",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1094,1096,1800,1800,50.117999,4.082614,rue,Cambrai,1095,1800,705
40858,1732,"Mechelen, Saint-Rombaut",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre cathédral séculier,NA,NA,1560,1560,1797,1797,51.028942759,4.4793266057,precise,Cambrai,1560,1797,237
40859,1732,"Mechelen, Saint-Rombaut",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,51.028942759,4.4793266057,precise,Cambrai,NA,NA,NA
40860,1732,"Mechelen, Saint-Rombaut",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1000,1050,1800,1800,51.028942759,4.4793266057,precise,Cambrai,1025,1800,775
40861,1733,"Maroilles, Saint-Humbert",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,868,870,1024,1025,50.134723,3.760574,rue,Cambrai,869,1024.5,155.5
40863,1733,"Maroilles, Saint-Humbert",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,868,870,1024,1025,50.134723,3.760574,rue,Cambrai,869,1024.5,155.5
40864,1734,"Maubeuge, Saint-Quentin",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Communauté de clercs,NA,NA,NA,NA,NA,NA,50.277821844,3.9741110801,commune,Cambrai,NA,NA,NA
40865,1734,"Maubeuge, Saint-Quentin",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,911,950,1791,1791,50.277821844,3.9741110801,commune,Cambrai,930.5,1791,860.5
40866,1735,"Meerbeke, Sainte-Berlinde",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1104,1106,1800,1800,51.12599,3.69423,rue,Cambrai,1105,1800,695
40867,1736,"Mons, Saint-Germain",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,958,976,1797,1797,50.453043482,3.949187994,precise,Cambrai,967,1797,830
40868,1737,"Mons, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,899,899,1089,1089,50.4542165,3.9566904,rue,Cambrai,899,1089,190
40869,1737,"Mons, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,899,899,1089,1089,50.4542165,3.9566904,rue,Cambrai,899,1089,190
40870,1738,"Mons, Sainte-Waudru",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1089,1090,1793,1793,50.4542165,3.9566904,rue,Cambrai,1089.5,1793,703.5
40871,1739,"Ninove, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1138,1146,1796,1796,50.838052144,4.0211808973,commune,Cambrai,1142,1796,654
40872,1739,"Ninove, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1114,1119,1138,1146,50.838052144,4.0211808973,commune,Cambrai,1116.5,1142,25.5
40873,1740,"Saint-Ghislain, Saint-Ghislain",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1431,1431,1797,1797,50.4490864,3.8183635,rue,Cambrai,1431,1797,366
40874,1740,"Saint-Ghislain, Saint-Ghislain",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,601,700,1429,1429,50.4490864,3.8183635,rue,Cambrai,650.5,1429,778.5
40875,1740,"Saint-Ghislain, Saint-Ghislain",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1429,1429,1431,1431,50.4490864,3.8183635,rue,Cambrai,1429,1431,2
40876,1741,"Saint-Saulve, Saint-Saulve",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,800,830,1103,1103,50.370729,3.554938,rue,Cambrai,815,1103,288
40877,1741,"Saint-Saulve, Saint-Saulve",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,800,800,830,830,50.370729,3.554938,rue,Cambrai,800,830,30
40878,1741,"Saint-Saulve, Saint-Saulve",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,800,830,1103,1103,50.370729,3.554938,rue,Cambrai,815,1103,288
40879,1742,"Dendermonde, Sainte-Trinité-Sainte-Christine généralement Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1101,1108,1797,1797,51.0254867,4.1019931,rue,Cambrai,1104.5,1797,692.5
40880,1743,"Turnhout, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1398,1398,1797,1797,51.322803,4.9480279,approximative,Cambrai,1398,1797,399
40881,1744,"Valenciennes, Notre-Dame-la-Grande",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1086,1086,1800,1800,50.355308103,3.5261007454,precise,Cambrai,1086,1800,714
40882,1744,"Valenciennes, Notre-Dame-la-Grande",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1081,1082,1086,1086,50.355308103,3.5261007454,precise,Cambrai,1081.5,1086,4.5
40883,1745,"Valenciennes, Notre-Dame-de-la-Salle",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1192,1192,1269,1269,50.362012803,3.5281562805,commune,Cambrai,1192,1269,77
40884,1745,"Valenciennes, Notre-Dame-de-la-Salle",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1428,1428,1790,1790,50.362012803,3.5281562805,commune,Cambrai,1428,1790,362
40885,1746,"Valenciennes, Saint-Jean-Baptiste",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1142,1142,1142,1142,50.357113,3.518332,rue,Cambrai,1142,1142,0
40886,1746,"Valenciennes, Saint-Jean-Baptiste",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,979,995,1800,1800,50.357113,3.518332,rue,Cambrai,987,1800,813
40887,1747,"Walincourt-Selvigny, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1218,1218,1791,1791,50.069727,3.336967,rue,Cambrai,1218,1791,573
40888,1748,"Aire-sur-la-Lys, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1040,1050,1791,1791,50.638757,2.396187,rue,Thérouanne,1045,1791,746
40889,1749,"Ardres, Notre-Dame-Saint-Omer",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1144,1144,1800,1800,50.853961,1.976552,rue,Thérouanne,1144,1800,656
40890,1749,"Ardres, Notre-Dame-Saint-Omer",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1144,1144,50.853961,1.976552,rue,Thérouanne,NA,1144,NA
40891,1750,"Bergues, Saint-Martin-Saint-Winnoc",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1023,1025,1800,1800,50.968519,2.433324,rue,Thérouanne,1024,1800,776
40892,1750,"Bergues, Saint-Martin-Saint-Winnoc",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,901,922,1023,1025,50.968519,2.433324,rue,Thérouanne,911.5,1024,112.5
40893,1751,"Boulogne-sur-Mer, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1129,1129,1567,1567,50.725231,1.613334,rue,Thérouanne,1129,1567,438
40894,1751,"Boulogne-sur-Mer, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1129,1129,50.725231,1.613334,rue,Thérouanne,NA,1129,NA
40895,1752,"Boulogne-sur-Mer, Saint-Wulmar (ou Wulmer)",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1107,1109,1800,1800,50.725231,1.613334,rue,Thérouanne,1108,1800,692
40896,1752,"Boulogne-sur-Mer, Saint-Wulmar (ou Wulmer)",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1107,1113,50.725231,1.613334,rue,Thérouanne,NA,1110,NA
40897,1753,"Cassel, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1299,1301,1791,1791,50.8000619,2.486235,rue,Thérouanne,1300,1791,491
40898,1754,"Cassel, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1070,1080,1791,1791,50.801039254,2.4850022792,precise,Thérouanne,1075,1791,716
40899,1755,"Chocques, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1120,1120,1800,1800,50.539579,2.572459,rue,Thérouanne,1120,1800,680
40900,1755,"Chocques, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1090,1110,1800,1800,50.539579,2.572459,rue,Thérouanne,1100,1800,700
40901,1756,"Fauquembergues, Saint-Léger",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1242,1242,1800,1800,50.6007869,2.097718,rue,Thérouanne,1242,1800,558
40902,1757,"Veurne, Notre-Dame-Sainte-Walburge",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,51.07323685,2.6614433526,precise,Thérouanne,NA,NA,NA
40903,1757,"Veurne, Notre-Dame-Sainte-Walburge",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,879,926,1797,1797,51.07323685,2.6614433526,precise,Thérouanne,902.5,1797,894.5
40904,1758,"Lestrem, Vocable inconnu",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1220,1220,1800,1800,50.612693,2.681962,rue,Thérouanne,1220,1800,580
40905,1758,"Lestrem, Vocable inconnu",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1220,1220,50.612693,2.681962,rue,Thérouanne,NA,1220,NA
40906,1759,"Licques, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1132,1132,1800,1800,50.789414,1.933459,rue,Thérouanne,1132,1800,668
40907,1759,"Licques, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1069,1078,1100,1109,50.789414,1.933459,rue,Thérouanne,1073.5,1104.5,31
40908,1760,"Lillers, Notre-Dame-Saint-Omer",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1045,1046,1793,1793,50.564129,2.4806309,rue,Thérouanne,1045.5,1793,747.5
40909,1761,"Lo, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1099,1101,1800,1800,50.9806703,2.7489727,rue,Thérouanne,1100,1800,700
40910,1761,"Lo, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,NA,NA,50.9806703,2.7489727,rue,Thérouanne,NA,NA,NA
40911,1762,"Saint-Omer, Notre-Dame puis Saint-Omer",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre cathédral séculier,NA,NA,1560,1560,1800,1800,50.747331703,2.2529482841,precise,Thérouanne,1560,1800,240
40912,1762,"Saint-Omer, Notre-Dame puis Saint-Omer",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,50.747331703,2.2529482841,precise,Thérouanne,NA,NA,NA
40913,1762,"Saint-Omer, Notre-Dame puis Saint-Omer",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,820,834,1559,1559,50.747331703,2.2529482841,precise,Thérouanne,827,1559,732
40914,1763,"Saint-Pol-sur-Ternoise, Saint-Sauveur",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1791,1791,50.381329,2.336217,rue,Thérouanne,NA,1791,NA
40915,1764,"Vieil-Hesdin, Saint-Martin",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,NA,NA,50.357625,2.099101,rue,Thérouanne,NA,NA,NA
40916,1764,"Vieil-Hesdin, Saint-Martin",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1094,1094,1800,1800,50.357625,2.099101,rue,Thérouanne,1094,1800,706
40917,1765,"Voormezele, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1069,1069,1100,1100,50.8165607,2.875805,precise,Thérouanne,1069,1100,31
40918,1765,"Voormezele, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1069,1069,1100,1100,50.8165607,2.875805,precise,Thérouanne,1069,1100,31
40919,1766,"Ieper, Saint-Martin",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1095,1099,1102,1102,50.8512778,2.8841944,rue,Thérouanne,1097,1102,5
40920,1766,"Ieper, Saint-Martin",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1095,1099,1102,1102,50.8512778,2.8841944,rue,Thérouanne,1097,1102,5
40921,1767,"Ieper, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1073,1073,1102,1102,50.8492265,2.8779465,rue,Thérouanne,1073,1102,29
40922,1768,"Zonnebeke, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1142,1142,1800,1800,50.872755,2.991121,rue,Thérouanne,1142,1800,658
40923,1768,"Zonnebeke, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1072,1072,1142,1142,50.872755,2.991121,rue,Thérouanne,1072,1142,70
40924,1769,"Brugge, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1091,1091,1797,1797,51.204651728,3.2245087623,precise,Tournai,1091,1797,706
40925,1770,"Brugge, Saint-Basile",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,NA,NA,51.2093488,3.2247013,rue,Tournai,NA,NA,NA
40926,1771,"Brugge, Notre-Dame-Saint-Donatien puis Saint-Donatien",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre cathédral séculier,NA,NA,1560,1560,1800,1800,51.208648,3.2265901,approximative,Tournai,1560,1800,240
40927,1771,"Brugge, Notre-Dame-Saint-Donatien puis Saint-Donatien",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,864,961,1560,1560,51.208648,3.2265901,approximative,Tournai,912.5,1560,647.5
40928,1772,"Brugge, Saint-Sauveur",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1379,1388,1797,1797,51.2093488,3.2247013,rue,Tournai,1383.5,1797,413.5
40929,1773,"Kortrijk, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1199,1201,1797,1797,50.829123614,3.2673597335,precise,Tournai,1200,1797,597
40930,1774,"Cysoing, Saint-Calixte",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1129,1129,1800,1800,50.567672,3.215868,rue,Tournai,1129,1800,671
40931,1774,"Cysoing, Saint-Calixte",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,853,855,1129,1129,50.567672,3.215868,rue,Tournai,854,1129,275
40932,1775,"Eine, Saint-Eloi",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1797,1797,50.868154698,3.622226715,precise,Tournai,NA,1797,NA
40933,1776,"Gent, Sainte-Pharaïlde",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,944,946,1797,1797,51.056604977,3.7213397026,commune,Tournai,945,1797,852
40934,1777,"Harelbeke, Saint-Sauveur",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1040,1050,1797,1797,50.856705,3.310675,rue,Tournai,1045,1797,752
40935,1778,"Kemzeke, Vocable inconnu",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1140,1140,1800,1800,51.2062441,4.0756996,rue,Tournai,1140,1800,660
40936,1778,"Kemzeke, Vocable inconnu",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1117,1140,51.2062441,4.0756996,rue,Tournai,NA,1128.5,NA
40937,1779,"Landas, Vocable inconnu",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1105,1105,1800,1800,50.473816,3.3008989,rue,Tournai,1105,1800,695
40938,1780,"Lille, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1040,1050,1791,1791,50.642112927,3.0622243881,commune,Tournai,1045,1791,746
40939,1781,"Nevele, Saint-Maurice",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,NA,NA,1084,1084,51.0341667,3.5475,rue,Tournai,NA,1084,NA
40940,1781,"Nevele, Saint-Maurice",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1084,1084,1145,1145,51.0341667,3.5475,rue,Tournai,1084,1145,61
40941,1782,"Oudenburg, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1079,1081,1800,1800,51.1836837,3.0068564,rue,Tournai,1080,1800,720
40942,1782,"Oudenburg, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,51.1836837,3.0068564,rue,Tournai,NA,NA,NA
40943,1782,"Oudenburg, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1001,1079,1079,1081,51.1836837,3.0068564,rue,Tournai,1040,1080,40
40944,1783,"Oudenburg, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1090,1090,1800,1800,51.1836837,3.0068564,rue,Tournai,1090,1800,710
40945,1783,"Oudenburg, Saint-Pierre",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,51.1836837,3.0068564,rue,Tournai,NA,NA,NA
40946,1783,"Oudenburg, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1090,1090,51.1836837,3.0068564,rue,Tournai,NA,1090,NA
40947,1784,"Petegem-aan-de-Schelde, Saint-Martin",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,1144,1144,1800,1800,50.8333051,3.556078,rue,Tournai,1144,1800,656
40948,1784,"Petegem-aan-de-Schelde, Saint-Martin",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1144,1144,50.8333051,3.556078,rue,Tournai,NA,1144,NA
40949,1785,"Phalempin, Saint-Christophe (ou Saint-Barthélemy)",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1108,1108,1108,1108,50.518161,3.017792,rue,Tournai,1108,1108,0
40950,1785,"Phalempin, Saint-Christophe (ou Saint-Barthélemy)",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1038,1040,1108,1108,50.518161,3.017792,rue,Tournai,1039,1108,69
40951,1786,"Saint-Amand-les-Eaux, Saint-André",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,996,1013,1201,1210,50.448979,3.428713,rue,Tournai,1004.5,1205.5,201
40952,1787,"Seclin, Saint-Piat",Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,NA,NA,NA,NA,50.545332,3.026566,rue,Tournai,NA,NA,NA
40953,1787,"Seclin, Saint-Piat",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1791,1791,50.545332,3.026566,rue,Tournai,NA,1791,NA
40954,1788,"Torhout, Saint-Pierre",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1070,1080,1797,1797,51.064451,3.098174,rue,Tournai,1075,1797,722
40955,1789,"Drongen, Notre-Dame",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1138,1138,1800,1800,51.05048,3.6633,rue,Tournai,1138,1800,662
40956,1789,"Drongen, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,914,926,1146,1146,51.05048,3.6633,rue,Tournai,920,1146,226
40957,1790,"Saint-Pierre-le-Moûtier, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1520,1523,1790,1790,46.790119,3.117429,rue,Nevers,1521.5,1790,268.5
40958,1791,"Bourbon-Lancy, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1495,1495,1790,1790,46.618576466,3.7742342,precise,Autun,1495,1790,295
40959,1792,"Montréal, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1115,1115,1790,1790,47.546097629,4.0368132629,precise,Autun,1115,1790,675
40960,1793,"Beaune, Notre-Dame",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1790,1790,47.024120035,4.8363528736,precise,Autun,NA,1790,NA
40961,1794,"Pont-à-Mousson, Sainte-Croix",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,1266,1272,1790,1790,48.9038898,6.0567106,commune,Toul,1269,1790,521
40962,1795,"Rouen, Saint-Cande-le-Vieil",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1790,1790,49.4385791,1.0955364,approximative,Lisieux,NA,1790,NA
40963,1796,"Rouen, Saint-Lô",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1144,1144,1800,1800,49.442309778,1.0939657688,precise,Rouen,1144,1800,656
40964,1796,"Rouen, Saint-Lô",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,NA,NA,1144,1144,49.442309778,1.0939657688,precise,Rouen,NA,1144,NA
